2023-08-30 00:00:00,SPY,sell,-0.2011296263886777,450.96490876464844,backtest,,,{'pnl': 11.402362063574662}
2023-08-31 00:00:00,SPY,buy,0.0716397645943232,450.395041104126,backtest,,,{'pnl': 0.0}
2023-09-01 00:00:00,SPY,sell,-0.09111041494122674,451.1448834411621,backtest,,,{'pnl': 5.176353792656355}
2023-09-05 00:00:00,SPY,buy,0.21214207567511778,449.2849142333984,backtest,,,{'pnl': 0.0}
2023-09-06 00:00:00,SPY,buy,0.3317714681623727,446.2646232208252,backtest,,,{'pnl': 0.0}
2023-09-07 00:00:00,SPY,buy,0.1516772763063301,444.89449110412596,backtest,,,{'pnl': 0.0}
2023-09-08 00:00:00,SPY,sell,-0.07423384793885646,445.47543701477053,backtest,,,{'pnl': 3.7581768074244626}
2023-09-11 00:00:00,SPY,sell,-0.32216727291154257,448.4051672058105,backtest,,,{'pnl': 17.25396439704918}
2023-09-12 00:00:00,SPY,buy,0.2707253105469647,446.03458923339844,backtest,,,{'pnl': 0.0}
2023-09-13 00:00:00,SPY,sell,-0.05739234787938585,446.46535876464844,backtest,,,{'pnl': 2.951071237169758}
2023-09-14 00:00:00,SPY,sell,-0.4208718080215874,450.3149493530274,backtest,,,{'pnl': 23.261095057843917}
2023-09-15 00:00:00,SPY,buy,0.7715183892999136,443.4143321166992,backtest,,,{'pnl': 0.0}
2023-09-18 00:00:00,SPY,sell,-0.029021828936137695,443.58564188232424,backtest,,,{'pnl': 1.3933837608870208}
2023-09-19 00:00:00,SPY,buy,0.1027785616944783,442.75426245422364,backtest,,,{'pnl': 0.0}
2023-09-20 00:00:00,SPY,buy,0.4595612786058183,438.68387864990234,backtest,,,{'pnl': 0.0}
2023-09-21 00:00:00,SPY,buy,0.8377895784836227,431.43315364990235,backtest,,,{'pnl': 0.0}
2023-09-22 00:00:00,SPY,buy,0.11364154633788814,430.46305542907714,backtest,,,{'pnl': 0.0}
2023-09-25 00:00:00,SPY,sell,-0.21154756463417357,432.1867879852295,backtest,,,{'pnl': 7.573355930352957}
2023-09-26 00:00:00,SPY,buy,0.7510108595629106,425.92259288330075,backtest,,,{'pnl': 0.0}
2023-09-27 00:00:00,SPY,sell,-0.020328178534768426,426.0073827941895,backtest,,,{'pnl': 0.5959264605295342}
2023-09-28 00:00:00,SPY,sell,-0.2932769193290312,428.4771370147705,backtest,,,{'pnl': 9.321820017262562}
2023-09-29 00:00:00,SPY,buy,0.12327424118153374,427.52275898742676,backtest,,,{'pnl': 0.0}
2023-10-02 00:00:00,SPY,buy,0.020192708229842538,427.3527285583496,backtest,,,{'pnl': 0.0}
2023-10-03 00:00:00,SPY,buy,0.6889065552435341,421.6321553375244,backtest,,,{'pnl': 0.0}
2023-10-04 00:00:00,SPY,sell,-0.37058016603563715,424.61753766174314,backtest,,,{'pnl': 10.239297009972173}
2023-10-05 00:00:00,SPY,buy,0.019211332765337374,424.54245,backtest,,,{'pnl': 0.0}
